maker_model,body_type,type,seat,door,mileage,non_smoker_vehicle,power,gearbox,engine_size,fuel_type,emission_classe,colour,upholstery_colour,upholstery,price (€),car_age,inspection_interval
115,4,3,5,3,0,0,460,0,4395,21,7,10,1,1,150990,1,0
279,12,5,5,5,70540,0,88,1,998,16,8,2,1,0,16970,4,0
116,3,5,4,2,20460,1,390,0,4395,11,6,1,0,1,90000,3,0
793,18,5,7,5,1000,0,110,0,1968,4,7,12,1,0,61970,1,0
180,8,3,5,5,1,1,287,0,1984,16,5,1,1,1,55707,1,0
741,2,5,5,5,49443,0,73,1,1329,16,5,2,5,0,8690,10,-1
491,8,5,5,4,38870,1,110,0,1950,3,7,7,1,2,36799,3,0
522,8,5,5,4,63454,1,225,0,3498,16,4,7,1,3,32880,9,0
93,13,5,5,4,109743,1,160,0,1995,3,5,1,1,0,20999,7,0
561,8,5,5,4,76000,1,140,0,2298,3,5,12,3,1,36990,5,0
291,8,2,5,5,5690,0,221,0,2996,4,7,12,1,1,78990,1,0
726,8,2,5,5,1614,1,378,0,1968,10,5,12,1,1,53990,1,-1
774,8,5,5,5,10,1,110,0,1498,20,7,1,1,0,27880,1,0
185,13,3,5,4,0,0,74,1,999,13,7,4,1,0,23490,1,0
653,8,5,5,5,111212,1,190,0,2967,4,5,7,0,1,37900,7,0
649,4,5,4,2,56700,0,353,0,3600,11,3,2,2,1,83970,16,0
243,4,5,4,2,44043,1,231,0,2261,11,5,1,1,1,31922,3,0
608,13,5,5,4,96649,1,125,0,1956,4,5,7,1,1,17770,4,0
332,8,5,5,5,127200,1,250,0,4367,3,5,12,1,1,48990,6,0
236,13,5,5,5,77390,1,70,1,1499,4,8,1,1,0,14800,3,0
795,8,5,5,5,56306,1,176,0,1968,4,5,12,1,0,33369,5,0
95,12,5,5,4,53333,1,195,0,2993,3,6,1,1,1,45999,3,0
770,12,3,5,5,10,0,81,0,999,20,7,1,1,0,24990,1,0
544,3,5,4,2,3686,1,430,0,3982,27,5,12,7,1,188870,1,-2
775,8,1,5,4,7292,0,140,0,1984,20,5,7,1,1,43790,1,0
188,2,3,5,4,0,0,67,0,999,20,7,2,1,0,21490,1,0
430,13,5,5,4,29000,1,180,0,1950,3,7,1,1,5,37890,3,0
557,13,5,7,4,99977,1,140,0,1950,4,8,1,1,1,55880,4,0
26,12,5,4,2,89897,1,210,0,2967,4,5,9,1,3,36880,4,0
752,12,5,5,5,120480,1,110,0,1968,4,8,1,1,0,18489,4,0
605,8,5,5,5,84600,1,96,1,1199,25,5,10,1,3,14990,5,0
175,18,5,9,4,49027,0,130,0,1977,4,8,7,1,0,38850,3,0
117,8,1,5,5,4050,1,150,0,1998,20,5,2,1,5,54489,1,0
462,12,1,5,4,14031,1,155,0,1991,10,7,10,1,2,64395,1,0
608,13,5,5,4,58616,0,128,0,1995,3,7,7,1,1,21199,2,-1
604,8,2,5,5,6039,1,96,0,1199,20,7,9,1,5,29550,1,0
770,2,5,5,5,150578,0,55,1,999,20,5,2,1,0,7990,7,0
602,2,5,5,5,22600,1,74,0,1199,17,5,9,5,0,18460,1,0
120,8,5,5,5,34270,0,215,0,1998,10,7,2,1,3,58490,2,0
26,4,5,5,5,26053,1,140,0,1984,20,8,12,1,3,33790,4,0
170,8,5,5,5,60375,0,96,1,1199,16,5,8,1,3,14750,5,0
770,2,5,5,5,72194,0,70,1,999,16,5,9,1,0,12950,5,0
24,13,5,5,4,90000,1,200,0,2967,3,5,7,1,1,37490,5,0
184,8,3,5,4,0,0,67,1,999,20,7,7,1,0,21490,1,0
656,10,4,3,5,10,0,100,1,2299,4,7,12,1,0,36350,0,-2
288,18,4,3,5,50,1,115,1,2287,4,5,7,1,0,42450,1,0
184,8,3,5,4,0,0,110,1,1332,20,7,1,1,0,33990,1,0
795,8,5,5,5,8700,0,110,0,1498,21,5,7,1,4,34770,1,-2
304,8,5,4,3,16300,1,209,0,3604,20,4,1,1,0,39799,9,0
797,8,5,5,5,99900,0,210,0,2967,4,8,6,1,1,47970,5,0
425,12,5,5,5,33485,1,135,0,1497,20,8,7,1,3,31950,5,0
226,10,5,3,4,188000,0,125,1,1995,4,5,12,1,0,18990,4,0
656,10,4,3,5,100,0,100,1,2299,4,7,12,1,0,36350,0,-2
80,13,5,5,5,72615,1,140,0,1995,4,7,1,1,0,28950,3,0
439,12,5,5,4,106789,1,115,0,1595,16,5,1,1,3,20490,7,-1
558,18,5,8,4,50000,1,174,0,1950,4,8,1,1,1,68880,2,0
227,18,5,5,5,77068,0,66,1,1388,16,5,12,1,0,10450,6,0
725,8,5,5,4,60100,1,493,0,1968,10,5,7,1,1,74880,3,0
757,12,5,5,5,80350,0,81,1,1197,20,5,7,1,0,13880,8,-1
126,8,5,5,5,86000,0,230,0,2993,4,5,12,3,1,49800,5,0
231,8,5,5,5,90450,0,132,1,1997,3,5,1,1,0,21880,7,-1
188,2,3,5,4,0,0,67,0,999,16,7,7,1,0,21490,1,0
580,4,5,4,2,3500,0,441,0,3799,29,4,12,1,5,169998,8,-1
33,8,5,5,4,70000,1,140,0,1984,16,8,1,1,1,35990,4,-1
72,12,5,5,5,88901,1,140,0,1995,4,5,2,1,1,23900,7,0
558,18,5,6,4,100,1,174,0,1950,4,8,1,1,1,172430,1,0
814,8,5,5,4,27400,1,187,0,1969,11,5,7,0,1,43480,3,0
24,12,5,5,4,27637,1,150,0,1968,4,5,7,1,0,38770,1,0
33,8,5,5,5,23000,0,140,0,1984,11,8,1,1,1,35670,3,0
752,12,5,5,4,48920,1,63,1,1197,11,5,1,1,0,11300,8,-1
166,8,5,5,5,4875,0,96,0,1499,4,7,12,1,1,35850,1,0
396,8,5,5,5,115000,1,110,0,2191,4,5,9,1,0,15990,9,-1
681,4,5,5,3,126976,1,132,0,1390,21,4,12,1,1,10990,10,-2
758,13,5,5,5,9215,1,81,1,1000,21,7,7,1,0,24490,2,-1
745,13,5,5,5,1002,1,140,0,1984,21,7,1,1,4,42997,1,-2
688,12,1,5,5,8409,1,110,0,1498,21,8,12,5,0,32390,1,0
723,12,5,5,4,23980,1,324,0,1968,10,7,7,1,1,43999,2,-2
118,8,5,5,5,33500,1,131,0,1998,21,7,7,1,0,33980,2,-1
758,13,5,5,5,88096,0,85,0,1598,4,5,12,1,2,16690,5,0
4,12,1,5,4,1500,1,206,0,1995,25,7,9,1,1,59990,0,-3
188,2,3,5,4,0,0,74,1,999,13,7,8,1,0,20190,1,0
722,8,5,5,5,23386,1,95,1,1373,10,8,1,1,3,20707,2,0
768,13,5,5,5,125972,1,176,0,1968,4,8,4,1,1,31930,4,0
33,8,4,5,4,100,1,110,0,1498,20,7,7,1,0,43548,1,-2
431,13,5,5,4,64055,1,205,0,1991,10,5,12,1,1,33850,5,-1
24,12,5,5,5,24034,1,110,1,1984,20,8,10,4,0,26490,4,0
795,8,5,5,5,31150,0,110,0,1968,20,7,7,1,0,34777,2,-1
745,13,5,5,5,6450,0,147,0,1968,21,7,9,1,4,44878,1,0
24,12,5,5,4,8340,1,120,0,1968,4,5,1,1,1,37770,3,0
698,13,5,5,4,126000,1,135,0,1968,3,8,12,1,5,20880,4,0
236,13,3,5,5,1,1,92,1,998,16,7,7,1,0,25707,1,0
331,8,3,5,5,10,1,147,0,1498,10,7,7,1,1,73984,1,0
556,18,5,7,4,150000,0,140,0,2143,3,5,2,1,1,34990,9,0
120,8,5,5,5,73000,1,195,0,2993,4,5,1,1,3,42220,4,0
279,12,5,5,5,37105,1,73,1,1368,25,8,2,1,0,16990,3,0
749,18,4,3,4,100,1,103,0,1968,4,7,12,1,0,53148,1,0
401,10,5,5,5,146850,0,120,1,2143,3,5,12,1,0,26950,5,-1
684,8,2,5,5,25,1,81,0,999,26,7,7,1,0,26990,1,-2
819,13,5,2,3,78000,1,52,0,999,21,5,1,1,1,11900,7,0
247,18,5,7,5,21594,1,140,0,1998,4,7,7,1,0,38980,2,1
235,2,5,5,5,29614,1,74,1,998,21,7,1,1,0,18480,2,1
95,13,5,5,5,94600,1,195,0,2993,4,8,1,1,1,34280,4,0
496,8,5,5,4,220000,1,150,0,2143,3,5,7,1,3,23990,6,-1
752,12,1,5,5,4350,1,110,0,1498,20,8,7,1,0,31450,1,0
606,8,5,5,5,42890,1,96,0,1499,4,8,1,1,3,19980,4,0
598,13,5,5,5,54299,1,92,1,1399,11,5,4,1,2,13480,7,-2
696,8,5,5,5,77388,0,110,1,1968,4,5,1,1,0,22990,4,0
602,2,5,5,5,5690,1,55,1,1199,16,7,7,1,0,15980,1,0
430,13,1,5,5,13322,1,195,0,1993,4,7,2,1,2,53995,1,0
796,8,1,5,5,1847,1,147,0,1968,4,7,12,1,0,62999,0,0
401,10,5,6,4,60000,1,100,1,2143,4,5,9,1,1,26880,5,0
604,8,5,5,5,9219,0,61,1,1199,26,7,10,1,0,17650,1,0
608,12,5,5,5,59160,1,128,0,1995,4,7,4,1,3,19680,2,0
87,4,5,4,2,137994,1,135,0,1998,16,5,10,1,2,20490,9,0
414,12,5,5,5,9079,1,225,0,1991,16,8,13,1,2,43835,3,0
308,13,5,5,5,48922,1,100,0,1598,3,5,1,4,0,18900,4,0
556,18,5,7,4,47500,1,140,0,2143,4,5,10,1,1,60880,5,0
401,0,5,3,5,170664,0,120,1,2143,4,5,12,1,0,35581,6,0
752,12,5,5,4,81400,0,110,0,1968,3,5,10,1,5,17500,5,-1
752,12,5,5,4,120970,1,162,1,1984,16,5,1,1,0,16700,7,0
421,18,5,5,5,29987,1,140,0,1950,4,5,10,1,1,34860,4,0
416,4,5,2,3,87700,1,410,0,3982,20,5,2,1,1,125900,3,0
795,8,5,5,5,6900,0,96,1,1498,21,5,1,1,0,29770,1,-2
291,8,5,5,5,62726,1,221,0,2993,4,5,10,1,1,37500,5,0
276,8,5,5,4,74000,1,97,1,1591,16,5,1,1,0,19700,5,0
510,8,5,5,5,23900,1,360,0,3982,17,8,1,1,1,89885,3,0
295,13,5,5,4,72900,1,147,0,2179,3,4,1,1,1,23780,8,0
797,8,3,5,5,10,1,210,0,3000,3,5,1,5,1,105261,1,0
697,8,3,5,5,10,1,110,0,1968,4,7,1,5,2,49660,1,0
155,10,4,3,4,10,0,103,1,2179,4,7,12,1,0,38950,0,0
805,12,5,5,4,42800,1,236,0,1969,11,6,12,0,1,43780,5,0
120,8,5,5,5,39300,1,195,0,2993,4,8,4,0,1,45950,4,0
23,3,5,4,2,65135,1,110,0,1498,16,8,12,1,0,28580,3,0
321,8,5,5,5,15000,1,77,0,1580,25,8,1,1,1,28490,3,0
315,8,4,5,5,15,1,195,0,1598,20,7,7,1,1,57990,1,-2
631,13,5,5,4,122000,0,82,1,1560,3,4,7,1,0,7990,10,0
798,18,5,5,5,132903,1,103,0,1390,21,4,7,1,1,15990,8,-1
752,13,5,5,5,205896,1,135,0,1968,4,8,1,1,0,18700,4,0
120,8,5,5,4,43000,1,265,0,2998,16,8,7,1,1,53990,2,0
688,13,5,5,5,24190,1,110,0,1498,20,7,7,4,0,26580,1,-2
770,2,5,5,4,58428,0,44,1,999,11,5,12,1,0,9490,8,-1
5,12,5,5,5,66700,1,177,0,1742,20,5,1,1,1,24888,6,0
125,8,5,5,4,64976,1,230,0,2993,4,5,1,1,1,44880,7,0
656,10,5,2,3,96400,0,66,1,1461,4,5,12,1,0,11637,5,-1
602,2,5,5,5,14091,0,100,0,1968,10,5,10,1,3,25850,1,0
743,10,2,3,5,100,0,103,1,1968,4,5,12,5,0,50980,0,0
21,2,5,5,5,16935,1,81,0,1000,21,7,1,1,0,25890,2,-1
497,8,5,5,5,25720,1,180,0,1950,4,7,1,1,1,49950,3,0
456,4,5,4,2,149267,1,100,1,1998,11,5,10,1,0,8950,28,0
639,18,3,5,5,10,0,1,1,50,20,3,1,1,0,7777,1,0
26,3,5,4,2,59963,1,140,0,1968,4,8,1,1,1,35680,4,-1
62,12,5,5,5,87000,1,185,0,1998,25,8,2,0,1,34900,4,0
602,2,5,5,5,2,0,74,1,1199,26,7,7,1,3,23850,0,0
411,12,5,5,4,75800,1,120,0,1332,16,8,7,1,3,25380,5,0
341,8,5,5,5,12100,0,230,0,3456,10,5,12,1,1,51990,3,0
401,10,1,3,4,5000,1,100,0,1950,4,5,7,1,0,57993,1,0
90,4,1,4,2,25450,1,275,0,2998,20,7,12,1,1,54889,1,-2
581,8,5,5,5,30000,0,86,1,999,20,8,9,1,0,18800,3,0
617,18,5,7,4,240000,0,74,1,1910,3,3,10,1,0,1999,18,0
608,13,5,5,5,56433,1,128,1,1995,4,7,1,1,1,23680,2,0
456,13,5,5,5,81000,0,135,0,1991,11,8,1,1,1,29970,5,0
174,18,5,5,4,127606,1,66,1,1560,3,3,12,1,2,7950,14,0
81,12,5,5,4,132000,0,160,0,2996,20,3,1,0,1,10985,15,0
795,8,5,5,5,38250,0,110,0,1498,20,8,7,1,0,28480,3,0
121,8,5,5,4,61708,1,240,0,2993,3,6,12,1,1,44499,4,0
507,8,5,5,4,99699,1,270,0,2999,17,8,1,1,3,58740,4,0
27,12,5,5,4,53000,0,250,0,2995,10,5,7,1,1,49670,5,0
605,8,5,5,5,8000,1,96,1,1199,26,7,7,1,0,19490,3,0
819,2,5,2,2,69500,1,52,0,999,16,5,1,1,0,10499,5,0
617,18,5,5,5,61626,0,125,0,1598,25,5,7,1,3,21440,6,0
483,8,5,5,5,7000,1,430,0,3982,20,5,7,1,1,226900,1,-2
196,8,5,6,4,53764,0,227,0,3600,11,5,2,1,1,37922,4,0
247,18,5,7,5,77000,1,177,0,1999,20,5,0,1,1,26770,5,0
573,10,1,5,5,15,1,90,0,1,10,5,12,1,3,41490,1,-2
32,8,5,5,5,19960,1,85,1,1968,4,7,7,1,0,28990,1,0
497,4,1,5,5,11041,1,190,0,1991,17,7,12,1,2,58885,1,0
93,12,5,5,4,165232,1,141,0,2494,16,2,10,1,0,7490,23,-1
95,13,5,5,4,165850,1,195,0,2993,3,5,1,1,0,25950,6,0
125,8,5,5,5,85950,1,294,0,2993,4,8,1,1,1,76789,3,-2
439,13,5,5,4,79000,1,110,0,1950,3,7,7,1,3,28490,4,0
57,4,5,4,2,42224,0,180,0,1984,17,5,7,5,1,42590,4,-1
785,13,5,9,4,90000,1,62,1,1968,4,5,12,1,2,23880,5,0
752,13,5,5,4,83850,0,85,1,999,20,8,10,1,2,17440,4,0
608,12,5,5,5,49262,1,128,0,1995,4,7,1,1,1,23970,2,0
294,12,1,5,4,3894,1,184,0,1997,17,7,9,3,3,51890,1,-2
745,13,5,5,5,52610,0,140,0,1984,20,7,12,1,4,40945,2,-1
47,12,5,5,4,74099,1,221,0,1984,16,5,1,1,5,34970,3,0
768,13,5,5,5,49996,1,140,0,1968,4,5,1,1,1,37480,2,0
752,12,5,5,4,14986,1,110,0,1395,10,5,10,4,1,44444,1,0
97,13,5,5,5,49900,1,250,0,2993,4,7,1,1,1,59695,2,0
401,10,1,2,4,5000,1,70,1,1461,4,8,12,1,0,28673,0,0
112,3,1,4,2,4004,1,375,0,2993,20,5,8,5,1,113789,1,-2
795,8,5,5,4,33647,0,110,0,1498,20,5,1,1,2,32590,2,0
528,12,5,5,4,48371,1,250,0,2925,4,5,1,1,1,72880,4,0
90,4,1,4,2,1500,0,275,0,2998,17,5,1,1,1,69900,0,-3
775,8,5,5,5,10,1,110,0,1498,20,7,1,1,0,29980,0,0
80,12,5,5,4,165000,0,135,1,1997,16,5,2,1,3,14499,10,-1
401,10,1,3,4,5000,1,125,1,1950,4,5,12,1,0,53980,1,0
411,12,5,5,4,41000,1,110,0,1950,3,7,7,1,5,27600,4,0
794,8,5,5,5,1000,0,81,0,999,20,7,7,1,5,30880,1,-2
329,8,5,5,4,26600,1,110,0,1999,4,5,4,1,1,27280,7,0
752,13,5,5,4,102000,1,135,0,1968,3,5,10,1,0,20890,6,0
425,12,5,5,4,11750,1,135,0,1497,20,8,10,1,3,29988,4,0
818,12,5,4,5,15516,1,66,0,898,16,6,12,1,1,17485,4,0
188,8,5,5,5,12990,0,74,1,999,16,8,2,1,0,12950,3,0
752,12,5,5,5,25290,1,147,0,1968,4,7,7,1,0,32450,1,0
642,3,5,4,2,71222,1,283,0,3800,27,4,12,3,1,69900,15,0
497,8,5,5,5,28340,1,155,0,1991,20,7,12,1,0,47950,2,0
687,12,5,5,4,13890,1,81,0,999,20,7,2,1,0,21980,1,-2
741,2,5,5,5,18380,1,51,1,998,18,3,9,4,0,7990,14,-1
553,18,3,3,2,10,1,140,1,1950,4,5,12,1,0,55450,1,0
642,3,5,4,2,19435,1,331,0,2981,29,5,7,3,1,178970,4,-1
426,4,5,4,3,113500,1,125,0,2143,3,5,7,1,3,25490,7,0
95,13,5,5,4,36450,1,185,0,1998,18,6,1,1,1,41000,3,0
602,2,5,5,5,10000,0,55,1,1199,25,7,1,1,0,15990,4,-1
401,5,3,7,4,60,1,125,0,1950,4,7,10,4,0,60452,0,0
28,13,5,5,4,150000,0,150,0,2967,3,4,10,1,1,19985,10,0
54,8,5,5,5,61000,0,255,0,2967,4,7,2,1,1,59760,3,0
645,4,5,4,2,53076,1,294,0,3800,16,4,4,0,1,94880,11,-1
605,8,5,5,5,31744,1,96,0,1199,25,7,7,1,0,18980,3,0
654,12,5,4,5,51700,1,338,0,3996,17,5,7,3,1,97890,4,0
560,18,4,3,4,100,1,100,1,1950,4,8,12,1,0,38298,1,0
191,4,5,4,3,63700,1,224,0,3604,0,5,2,1,5,29990,4,-1
698,13,5,5,5,116200,1,85,1,1598,4,8,10,1,0,15890,5,0
95,13,5,5,5,74410,1,195,0,2993,4,8,7,1,1,34950,4,0
589,8,5,5,4,37799,1,110,0,1749,3,7,7,1,1,27990,3,0
401,10,5,3,4,50000,1,140,0,2143,4,5,7,1,2,31480,5,0
504,8,5,5,5,33242,1,155,0,1991,10,7,2,1,1,82785,2,0
308,13,5,5,4,96000,1,73,1,1396,11,4,1,1,0,11980,8,-1
745,12,5,5,5,73000,1,140,0,1968,3,5,7,1,3,29900,4,0
794,8,5,5,5,8595,1,70,1,999,20,7,7,1,0,19880,1,0
91,12,5,5,4,183200,0,110,0,1991,11,2,10,1,0,3999,23,0
642,4,5,4,2,6120,1,478,0,3745,29,5,7,4,1,255870,2,-1
424,13,5,5,5,159500,1,115,1,1595,20,5,7,1,1,15444,9,0
467,13,5,5,4,67000,1,270,0,2996,11,7,7,1,5,48990,2,0
589,8,5,5,5,4470,1,116,0,1332,10,7,2,1,0,29707,1,0
236,13,5,5,5,149980,1,184,1,1999,20,5,2,1,3,15990,6,-2
457,13,5,5,4,92000,1,143,0,1950,3,5,7,1,5,32800,5,0
752,12,2,5,5,18,0,140,0,1984,20,7,7,1,5,37890,1,0
401,9,5,6,5,37304,0,105,1,2143,4,5,12,1,0,43673,6,0
770,2,5,5,5,8949,1,70,1,999,21,7,7,1,0,21997,1,-2
788,18,5,4,4,100,1,110,1,1968,3,7,12,1,0,69950,0,-3
79,12,5,5,4,211163,1,105,0,1995,3,4,1,1,1,13500,10,-1
33,8,5,5,4,30,1,110,0,1968,4,5,1,1,0,44900,1,0
798,18,5,5,5,99990,1,110,1,1395,20,5,1,1,4,19490,7,-1
172,18,5,7,5,97286,1,120,0,1997,4,5,1,1,1,24820,5,0
496,8,5,5,4,34518,1,155,0,1991,16,8,1,1,1,38440,4,0
54,8,5,5,5,21000,0,255,0,2967,4,8,7,1,1,64670,3,0
642,4,5,4,2,16000,1,121,1,2687,16,5,10,1,1,89900,48,0
598,13,5,5,5,98283,0,100,1,1598,4,8,12,1,0,13850,4,0
9,8,1,5,5,15,1,206,0,1332,20,8,9,1,1,52990,1,-2
770,12,3,5,5,10,1,70,1,1968,20,5,7,5,0,25835,1,0
685,8,5,5,5,70000,0,110,0,1968,4,7,12,1,5,28470,3,0
528,12,5,5,4,33060,1,243,0,2925,4,5,1,1,1,134900,2,-1
798,18,5,7,5,24850,0,110,1,1498,20,7,1,4,0,29980,1,0
179,8,2,5,5,25,1,110,0,1498,21,7,7,1,3,35890,1,-2
698,13,5,5,5,59987,1,135,0,1968,4,5,7,1,5,25830,4,0
618,9,5,8,4,125190,1,130,0,1997,4,8,10,1,1,41990,3,0
353,8,3,5,5,15,1,212,0,1,10,5,1,1,3,51455,1,0
698,12,5,5,4,78909,1,110,1,1498,16,5,1,1,0,18990,5,0
752,12,3,5,5,10,1,96,0,1968,20,5,1,5,5,41175,1,0
263,8,5,5,4,122300,1,114,1,1997,16,5,1,1,4,18950,6,-1
728,12,5,5,5,35000,1,85,1,1197,20,5,1,1,0,14490,8,-1
26,4,5,4,4,36000,1,140,1,1984,16,8,12,1,3,31750,4,0
379,8,5,5,5,33130,1,75,1,1500,21,6,1,1,0,19890,5,0
46,4,5,4,5,37800,1,441,0,3996,28,5,7,1,1,114900,3,-2
385,12,5,5,4,276000,1,184,0,2987,3,4,12,1,1,28980,8,-1
498,8,5,5,5,90449,1,155,0,1991,20,5,7,1,1,35950,5,0
690,8,5,7,4,49320,1,110,0,1968,3,7,7,1,5,31990,4,0
617,18,5,7,5,49981,1,103,0,1364,16,3,1,5,3,19690,6,0
737,8,5,5,4,124000,0,130,1,2231,3,4,2,1,1,15900,11,0
559,18,5,6,4,116547,1,100,1,2143,3,4,9,0,3,18999,13,-1
602,2,3,5,5,1,1,55,1,1199,16,5,12,1,0,17007,1,0
55,8,5,5,4,158000,1,320,0,3956,3,5,1,1,5,48999,6,0
560,13,5,8,4,64602,1,120,0,2143,4,5,1,1,2,38880,4,0
464,12,5,5,5,100820,1,220,0,1991,20,8,1,1,1,38700,4,0
23,3,5,5,2,95588,1,132,0,1798,16,5,9,1,1,20980,9,0
752,12,5,5,4,7950,1,110,1,1498,16,5,10,1,0,25480,2,0
687,12,5,5,5,11550,1,70,1,999,20,7,7,1,0,17450,1,-2
589,12,5,5,5,9000,0,116,0,1332,21,7,9,1,0,34990,1,0
236,12,5,5,5,49624,1,74,1,998,21,8,1,1,0,16700,5,-1
752,12,5,5,5,10783,1,221,0,1984,17,7,12,1,0,35980,2,0
648,3,5,4,2,159976,1,235,0,3596,20,2,2,1,1,28980,21,0
752,12,5,5,5,12100,0,150,0,1395,10,5,12,1,5,26470,3,0
54,8,1,5,4,9650,1,251,0,2967,4,7,7,1,1,81889,1,-2
426,13,5,5,5,127000,1,143,0,1950,3,8,2,1,1,29400,4,0
598,13,1,5,5,500,1,96,1,1199,20,7,12,1,0,23990,1,-2
768,13,5,5,5,42270,1,160,0,1395,10,7,1,1,0,29999,3,0
74,18,5,5,5,62404,1,100,0,1499,20,8,1,1,0,20950,5,0
81,13,5,5,4,221450,0,141,0,2494,16,5,1,1,1,2950,22,0
241,8,5,5,4,129400,0,134,0,1498,11,5,7,1,0,13990,9,-1
251,18,4,3,4,10,1,96,1,1995,4,7,12,1,0,39750,0,0
752,13,5,5,5,219362,0,90,1,1390,20,3,1,1,0,2800,15,-1
594,19,5,3,5,120400,0,107,1,2299,3,5,1,1,0,19850,6,0
795,8,5,5,4,100000,1,155,0,1984,16,4,1,1,1,17880,10,0
185,13,3,5,4,0,0,74,1,999,13,7,7,1,0,21990,1,0
26,4,5,5,5,7835,1,150,0,1984,16,5,6,1,3,39970,3,0
26,12,5,5,5,21867,1,140,0,1984,20,8,1,1,3,37990,4,0
798,18,5,7,5,266338,1,77,1,1896,4,3,1,1,0,5980,14,-1
83,12,5,5,4,34987,1,215,0,1998,10,5,7,1,1,38840,4,0
124,8,1,5,5,4007,1,250,0,2993,4,5,7,3,1,97789,0,0
83,13,5,5,4,65275,1,190,0,1998,11,6,1,1,3,32999,3,0
495,8,5,5,5,60000,0,143,0,1950,4,7,12,1,1,40960,4,0
690,8,5,5,5,17920,1,110,0,1968,4,7,12,1,0,38490,1,0
558,18,5,7,4,70000,1,176,0,1950,4,8,7,1,1,57380,4,0
770,12,5,5,4,168000,1,44,1,1390,11,3,2,1,0,2890,22,0
133,12,5,4,4,17808,1,135,0,1968,10,5,1,1,2,28280,3,0
74,18,5,5,5,47788,0,165,0,1499,10,5,1,5,0,24590,4,-1
24,13,5,5,5,18226,1,110,1,1984,25,5,2,1,5,34770,2,-1
120,8,5,5,4,59888,1,195,0,2993,3,6,2,1,3,41500,4,-1
333,8,1,5,4,3500,1,297,0,1997,10,7,7,1,1,84999,0,0
650,3,5,2,2,53019,1,220,1,1988,16,5,7,1,1,48890,6,0
783,18,5,4,4,1128,1,110,0,1968,4,7,2,4,0,77990,0,0
560,17,5,3,5,140136,0,100,1,2143,4,5,12,1,0,18921,7,0
685,8,5,5,5,11091,1,110,0,1968,4,7,10,1,4,30950,2,-1
496,8,5,5,5,89112,1,150,0,2143,4,5,10,1,1,31880,6,0
704,8,4,5,5,5,1,149,0,2157,4,7,1,1,0,34720,0,-3
254,18,5,6,4,158555,1,96,1,1995,4,8,12,1,0,23500,3,0
560,17,5,5,5,167143,0,100,1,2143,4,5,12,1,0,19992,6,0
770,12,5,5,4,89580,0,70,1,999,20,8,12,1,0,14888,4,-2
608,13,5,5,4,100000,1,100,1,1598,3,5,1,1,0,14299,5,0
177,8,5,5,5,41774,1,221,0,1984,21,5,12,1,5,33590,4,0
813,8,5,5,5,61832,1,140,0,1969,4,8,1,1,3,31980,4,0
553,17,5,5,5,128198,0,120,1,2143,4,5,12,1,0,30821,6,0
36,8,5,7,4,74050,1,210,0,2967,3,8,2,1,1,58490,4,0
24,12,5,5,5,18500,1,110,1,1984,20,8,2,1,0,29990,3,0
775,8,5,5,4,37900,1,110,0,1498,16,8,12,1,0,24890,3,0
83,13,2,5,5,12639,0,210,0,2993,4,5,12,1,0,55980,1,-2
188,12,5,5,4,1870,1,81,1,999,11,7,7,4,0,17990,0,-3
819,3,5,2,3,19999,1,66,0,898,16,6,8,1,0,16485,4,0
656,10,4,3,5,10,0,100,1,2299,4,7,12,1,0,36350,0,-2
560,13,5,5,5,84222,0,120,0,2143,4,5,12,1,0,33082,7,0
615,12,5,5,4,82522,1,155,0,2962,11,2,7,1,1,7250,23,-1
33,8,5,5,5,62600,1,132,0,1984,21,5,2,1,3,23985,6,-1
385,12,5,5,4,49950,1,257,0,2979,11,5,12,1,1,48850,4,0
587,8,5,4,4,83427,1,140,1,2488,4,4,1,1,2,23880,9,0
60,8,1,5,5,38977,1,230,0,1968,10,8,7,1,5,76990,3,0
433,13,5,5,4,87138,1,287,0,2996,16,8,1,1,1,41580,4,0
117,8,5,5,5,146000,1,110,1,1995,16,4,1,3,1,11890,12,0
611,8,5,5,5,70600,1,85,1,1598,11,5,2,1,2,10680,8,-1
72,18,5,5,4,40000,1,115,0,1499,10,7,2,1,1,39997,2,-1
758,13,5,5,5,81000,0,110,0,1968,4,7,2,1,0,19970,4,0
321,8,2,5,5,1000,1,104,0,1580,20,7,10,1,3,32990,1,0
608,13,5,5,4,230449,1,118,1,1956,3,4,1,1,0,6690,10,0
245,8,5,5,5,24147,1,92,1,999,21,7,10,1,0,22997,2,0
553,17,5,3,5,74240,0,120,1,2143,4,5,12,1,0,43911,3,0
671,18,5,5,5,78000,1,82,1,1598,11,3,7,1,3,4490,19,0
155,19,5,3,4,69130,1,121,1,2179,4,5,12,1,0,28990,3,0
71,18,5,7,5,18987,1,100,0,1499,20,5,10,1,3,31880,2,0
83,13,5,5,4,36325,1,190,0,1998,11,6,7,1,1,35999,4,0
243,4,5,4,2,100,1,330,0,5038,21,5,1,1,1,51900,1,-2
749,18,5,7,4,94730,1,103,1,1968,4,8,12,1,0,44950,3,0
360,12,5,5,4,100000,1,85,0,1496,3,5,2,1,3,18499,4,-1
24,13,5,5,5,77195,1,160,0,2967,4,5,1,1,3,28950,5,0
426,12,5,5,5,57600,1,143,0,1950,3,5,1,1,3,29990,4,0
157,18,5,5,5,10,0,96,0,1199,26,7,12,1,0,34440,0,0
